exon_gencodeID	chr	start	end	strand	gencodeID	gene_Symbol	logFC	t	P.Value	adj.P.Val
ENSMUSE00000217818.3	chr9	70,412,842	70,413,000	-	ENSMUSG00000032218.7	Ccnb2	-0.368142993	-6.403701931	0.00000000775513	0.000007671
ENSMUSE00000169826.1	chr2	152,891,443	152,891,554	+	ENSMUSG00000027469.16	Tpx2	-0.290858065	-6.396102667	0.00000000802080	0.000007907
ENSMUSE00000286714.1	chr4	44,347,124	44,347,355	+	ENSMUSG00000035683.13	Melk	-0.407724881	-6.392619293	0.00000000814556	0.000008002
ENSMUSE00000418620.3	chr14	115,369,532	115,370,226	+	ENSMUSG00000022112.14	Gpc5	0.360402454	6.390499704	0.00000000822242	0.000008031
ENSMUSE00001243385.1	chrX	74,336,972	74,337,142	+	ENSMUSG00000031398.13	Plxna3	-0.291796247	-6.387519014	0.00000000833172	0.000008076
ENSMUSE00000729926.1	chr11	90,336,536	90,340,974	-	ENSMUSG00000003949.16	Hlf	0.316175865	6.384264496	0.00000000845269	0.000008146
ENSMUSE00000869621.1	chr5	138,278,215	138,278,454	-	ENSMUSG00000029510.15	Gpc2	-0.255766504	-6.381799283	0.00000000854549	0.000008174
ENSMUSE00000856527.1	chr15	3,274,661	3,275,122	+	ENSMUSG00000064373.12	Selenop	0.337891047	6.378085459	0.00000000868718	0.000008256
ENSMUSE00001230197.1	chr15	3,274,661	3,274,876	+	ENSMUSG00000064373.12	Selenop	0.337619302	6.368396136	0.00000000906790	0.000008534
ENSMUSE00000812101.1	chr19	30,056,235	30,058,812	+	ENSMUSG00000024817.13	Uhrf2	-0.423531496	-6.368551008	0.00000000906168	0.000008534
ENSMUSE00001258868.1	chr2	5,854,816	5,854,918	+	ENSMUSG00000025817.12	Nudt5	-0.342456609	-6.365546284	0.00000000918298	0.000008614
ENSMUSE00000887068.1	chr15	81,823,466	81,823,779	+	ENSMUSG00000022389.15	Tef	0.265018509	6.364433724	0.00000000922830	0.000008629
ENSMUSE00000305192.1	chr2	119,639,577	119,639,734	+	ENSMUSG00000027306.15	Nusap1	-0.289990066	-6.352799556	0.00000000971566	0.000009027
ENSMUSE00001284809.1	chrX	74,335,043	74,335,157	+	ENSMUSG00000031398.13	Plxna3	-0.325798188	-6.343834967	0.00000001010846	0.000009362
ENSMUSE00000733078.1	chr12	76,048,578	76,048,653	+	ENSMUSG00000063450.14	Syne2	-0.478519407	-6.339913025	0.00000001028521	0.000009495
ENSMUSE00000692225.1	chr19	30,056,235	30,057,163	+	ENSMUSG00000024817.13	Uhrf2	-0.500210914	-6.334706195	0.00000001052460	0.000009655
ENSMUSE00001354587.1	chr5	138,275,455	138,275,624	-	ENSMUSG00000106247.1	Gm43720	-0.255171121	-6.328677454	0.00000001080866	0.000009779
ENSMUSE00000809725.1	chr5	139,392,422	139,396,415	+	ENSMUSG00000044197.8	Gpr146	0.324912455	6.324789161	0.00000001099587	0.000009779
ENSMUSE00000473038.2	chr5	139,392,422	139,396,414	+	ENSMUSG00000044197.8	Gpr146	0.324912455	6.324789161	0.00000001099587	0.000009779
ENSMUSE00000934543.1	chr7	80,315,114	80,316,259	+	ENSMUSG00000038943.16	Prc1	-0.250791584	-6.325335887	0.00000001096935	0.000009779
ENSMUSE00000932226.1	chr7	80,315,114	80,316,251	+	ENSMUSG00000038943.16	Prc1	-0.250791584	-6.325335887	0.00000001096935	0.000009779
ENSMUSE00000940621.1	chr7	80,315,114	80,316,254	+	ENSMUSG00000038943.16	Prc1	-0.250791584	-6.325335887	0.00000001096935	0.000009779
ENSMUSE00000931894.1	chr7	80,315,114	80,316,257	+	ENSMUSG00000038943.16	Prc1	-0.250791584	-6.325335887	0.00000001096935	0.000009779
ENSMUSE00000880168.1	chr15	81,820,943	81,821,419	+	ENSMUSG00000022389.15	Tef	0.250003869	6.330016262	0.00000001074493	0.000009779
ENSMUSE00001287309.1	chr19	30,056,235	30,056,494	+	ENSMUSG00000024817.13	Uhrf2	-0.515215356	-6.328013047	0.00000001084042	0.000009779
ENSMUSE00000960594.1	chr5	48,389,502	48,390,956	-	ENSMUSG00000029088.16	Kcnip4	0.259142048	6.317456423	0.00000001135769	0.000009948
ENSMUSE00000955612.1	chr5	48,389,503	48,390,956	-	ENSMUSG00000029088.16	Kcnip4	0.259142048	6.317456423	0.00000001135769	0.000009948
ENSMUSE00000653536.4	chr5	48,389,507	48,390,956	-	ENSMUSG00000029088.16	Kcnip4	0.259142048	6.317456423	0.00000001135769	0.000009948
ENSMUSE00001357489.1	chr5	48,389,512	48,390,956	-	ENSMUSG00000029088.16	Kcnip4	0.259142048	6.317456423	0.00000001135769	0.000009948
ENSMUSE00000648117.1	chr11	99,014,415	99,014,552	-	ENSMUSG00000020914.17	Top2a	-0.331729431	-6.314058557	0.00000001152931	0.000010068
ENSMUSE00000856245.1	chr5	138,275,528	138,275,624	-	ENSMUSG00000029510.15	Gpc2	-0.250765285	-6.304094459	0.00000001204752	0.000010427
ENSMUSE00000648111.1	chr11	99,009,793	99,009,898	-	ENSMUSG00000020914.17	Top2a	-0.354797737	-6.301477014	0.00000001218742	0.000010500
ENSMUSE00001081694.1	chr17	85,615,594	85,617,634	-	ENSMUSG00000093460.9	Six3os1	-0.440298800	-6.297440902	0.00000001240631	0.000010611
ENSMUSE00000326055.1	chr19	37,403,461	37,403,649	+	ENSMUSG00000012443.4	Kif11	-0.345641462	-6.286124061	0.00000001304097	0.000011042
ENSMUSE00000686195.1	chr5	137,758,185	137,758,559	+	ENSMUSG00000029723.16	Spacdr	0.346809982	6.283892875	0.00000001316983	0.000011101
ENSMUSE00000580473.3	chr11	32,031,770	32,033,414	+	ENSMUSG00000020297.10	Nsg2	-0.307611586	-6.278614219	0.00000001347973	0.000011264
ENSMUSE00001398004.1	chr9	67,983,323	67,987,018	+	ENSMUSG00000035284.10	Vps13c	-0.419402778	-6.276833359	0.00000001358590	0.000011320
ENSMUSE00000233786.1	chr11	109,365,536	109,365,762	+	ENSMUSG00000020611.14	Gna13	0.307107264	6.270037081	0.00000001399871	0.000011631
ENSMUSE00001346178.1	chr8	105,637,280	105,637,393	-	ENSMUSG00000005705.10	Agrp	0.494377640	6.264947134	0.00000001431598	0.000011827
ENSMUSE00001346669.1	chr5	112,393,460	112,393,583	-	ENSMUSG00000029348.11	Asphd2	0.314237223	6.263686430	0.00000001439565	0.000011836
ENSMUSE00000318721.3	chr9	70,409,280	70,409,390	-	ENSMUSG00000032218.7	Ccnb2	-0.362515144	-6.263485646	0.00000001440838	0.000011836
ENSMUSE00001356667.1	chr5	112,393,460	112,394,024	-	ENSMUSG00000029348.11	Asphd2	0.279223137	6.256796798	0.00000001483886	0.000012155
ENSMUSE00001220521.1	chr8	105,637,280	105,637,485	-	ENSMUSG00000098120.1	Gm5914	0.493900745	6.255436245	0.00000001492797	0.000012160
ENSMUSE00000833261.1	chrX	74,333,547	74,333,664	+	ENSMUSG00000031398.13	Plxna3	-0.349671916	-6.255565692	0.00000001491947	0.000012160
ENSMUSE00000348470.1	chr19	37,402,205	37,402,292	+	ENSMUSG00000012443.4	Kif11	-0.384314012	-6.246186480	0.00000001554793	0.000012559
ENSMUSE00000370334.7	chr5	74,198,109	74,199,481	+	ENSMUSG00000049907.8	Rasl11b	0.255543196	6.242881719	0.00000001577554	0.000012708
ENSMUSE00000477984.2	chr12	76,066,513	76,066,638	+	ENSMUSG00000063450.14	Syne2	-0.415583031	-6.237077287	0.00000001618331	0.000012964
ENSMUSE00001033578.1	chr17	85,611,238	85,613,906	-	ENSMUSG00000093460.9	Six3os1	-0.452900422	-6.235885273	0.00000001626833	0.000012997
ENSMUSE00001358829.1	chr5	74,197,891	74,199,472	+	ENSMUSG00000049907.8	Rasl11b	0.255451526	6.235190957	0.00000001631805	0.000013001
ENSMUSE00001039160.1	chrX	74,333,547	74,333,675	+	ENSMUSG00000031398.13	Plxna3	-0.350293795	-6.221148446	0.00000001735660	0.000013790
ENSMUSE00000648112.1	chr11	99,010,028	99,010,138	-	ENSMUSG00000020914.17	Top2a	-0.387248858	-6.217501163	0.00000001763685	0.000013975
ENSMUSE00000549226.1	chr5	31,281,344	31,281,505	-	ENSMUSG00000038564.11	Ift172	-0.296206367	-6.216543919	0.00000001771114	0.000013996
ENSMUSE00000169821.1	chr2	152,882,194	152,882,362	+	ENSMUSG00000027469.16	Tpx2	-0.258702124	-6.215715223	0.00000001777571	0.000014009
ENSMUSE00000470333.1	chr4	116,610,403	116,611,377	-	ENSMUSG00000028693.15	Nasp	-0.382790871	-6.214980428	0.00000001783315	0.000014016
ENSMUSE00001435567.1	chr15	76,119,109	76,120,195	-	ENSMUSG00000115388.2	MGI:MGI:2386306	-0.455026666	-6.212269786	0.00000001804665	0.000014145
ENSMUSE00001296736.1	chr8	105,624,336	105,624,475	-	ENSMUSG00000098120.1	Gm5914	0.476239413	6.207343778	0.00000001844112	0.000014300
ENSMUSE00001262684.1	chr8	105,624,350	105,624,475	-	ENSMUSG00000098120.1	Gm5914	0.476239413	6.207343778	0.00000001844112	0.000014300
ENSMUSE00000126184.3	chr15	81,821,199	81,821,419	+	ENSMUSG00000022389.15	Tef	0.255098672	6.207797561	0.00000001840443	0.000014300
ENSMUSE00000724379.1	chrX	74,335,043	74,335,498	+	ENSMUSG00000031398.13	Plxna3	-0.294007818	-6.206628038	0.00000001849914	0.000014307
ENSMUSE00000648114.1	chr11	99,010,906	99,011,063	-	ENSMUSG00000020914.17	Top2a	-0.335798651	-6.205320428	0.00000001860560	0.000014351
ENSMUSE00000450797.7	chr15	81,811,414	81,811,720	+	ENSMUSG00000022389.15	Tef	0.309394191	6.194780514	0.00000001948614	0.000014834
ENSMUSE00000863162.2	chr17	85,610,493	85,611,910	-	ENSMUSG00000093460.9	Six3os1	-0.440932899	-6.170430070	0.00000002168090	0.000016208
ENSMUSE00000754174.1	chr19	12,586,835	12,589,760	+	ENSMUSG00000024691.13	Fam111a	-0.337392887	-6.166763877	0.00000002203184	0.000016344
ENSMUSE00000785492.1	chr19	12,586,835	12,589,768	+	ENSMUSG00000024691.13	Fam111a	-0.337392887	-6.166763877	0.00000002203184	0.000016344
ENSMUSE00000327625.4	chr19	12,586,835	12,589,762	+	ENSMUSG00000024691.13	Fam111a	-0.337392887	-6.166763877	0.00000002203184	0.000016344
ENSMUSE00000842426.1	chr10	127,790,816	127,792,694	+	ENSMUSG00000099009.1	Rdh16f1	0.616628872	6.156516575	0.00000002304274	0.000016836
ENSMUSE00000481036.4	chr10	127,790,816	127,792,697	+	ENSMUSG00000056148.8	Rdh9	0.616628872	6.156516575	0.00000002304274	0.000016836
ENSMUSE00000648107.1	chr11	99,006,960	99,007,081	-	ENSMUSG00000020914.17	Top2a	-0.340255033	-6.153544703	0.00000002334439	0.000016929
ENSMUSE00000970740.1	chrX	74,330,969	74,331,592	+	ENSMUSG00000031398.13	Plxna3	-0.378270234	-6.148884060	0.00000002382533	0.000017192
ENSMUSE00000724389.1	chr11	86,543,931	86,544,045	-	ENSMUSG00000020516.15	Rps6kb1	0.499104301	6.141533877	0.00000002460375	0.000017463
ENSMUSE00001023103.1	chr15	76,120,254	76,120,338	-	ENSMUSG00000044361.16	BC024139	-0.545958468	-6.141373403	0.00000002462102	0.000017463
ENSMUSE00000744628.1	chr9	65,893,372	65,893,820	+	ENSMUSG00000040204.6	Pclaf	-0.319685572	-6.139603195	0.00000002481234	0.000017556
ENSMUSE00001234449.1	chr6	29,397,479	29,397,586	+	ENSMUSG00000029769.16	Ccdc136	0.258257499	6.137394036	0.00000002505317	0.000017640
ENSMUSE00000245650.3	chr9	65,893,372	65,893,534	+	ENSMUSG00000040204.6	Pclaf	-0.319582528	-6.134278905	0.00000002539669	0.000017668
ENSMUSE00000763525.1	chr11	78,030,012	78,031,931	-	ENSMUSG00000087050.1	Dhrs13os	0.357450193	6.134369161	0.00000002538667	0.000017668
ENSMUSE00001221691.1	chrX	74,332,968	74,333,150	+	ENSMUSG00000031398.13	Plxna3	-0.317577896	-6.134716130	0.00000002534820	0.000017668
ENSMUSE00001387447.1	chr7	141,315,078	141,315,247	-	ENSMUSG00000058886.9	Deaf1	0.598640105	6.122022441	0.00000002679398	0.000018333
ENSMUSE00001304998.1	chrX	74,337,406	74,337,499	+	ENSMUSG00000031398.13	Plxna3	-0.270073672	-6.120628034	0.00000002695767	0.000018337
ENSMUSE00000760841.1	chrX	74,335,770	74,336,191	+	ENSMUSG00000031398.13	Plxna3	-0.278916031	-6.115832070	0.00000002752827	0.000018574
ENSMUSE00001257121.1	chrX	74,337,581	74,337,820	+	ENSMUSG00000031398.13	Plxna3	-0.274538099	-6.111445522	0.00000002806059	0.000018836
ENSMUSE00001305355.1	chrX	74,334,673	74,334,772	+	ENSMUSG00000031398.13	Plxna3	-0.323471049	-6.110125594	0.00000002822275	0.000018867
ENSMUSE00000672875.1	chr11	100,741,289	100,741,998	-	ENSMUSG00000035355.15	Kcnh4	-0.384187678	-6.109001894	0.00000002836153	0.000018871
ENSMUSE00001278903.1	chrX	74,340,065	74,340,161	+	ENSMUSG00000031398.13	Plxna3	-0.284606011	-6.108984972	0.00000002836362	0.000018871
ENSMUSE00000672872.1	chr11	100,741,293	100,741,998	-	ENSMUSG00000035355.15	Kcnh4	-0.383965289	-6.105752274	0.00000002876666	0.000019012
ENSMUSE00001304238.1	chr11	78,313,513	78,313,647	+	ENSMUSG00000002055.9	Spag5	-0.470512031	-6.104527774	0.00000002892080	0.000019028
ENSMUSE00001416708.1	chr12	17,933,418	17,933,756	+	ENSMUSG00000113536.1	Gm49327	0.260154177	6.104812152	0.00000002888493	0.000019028
ENSMUSE00001375762.1	chr7	24,135,986	24,136,910	+	ENSMUSG00000047603.9	Zfp235	0.278190625	6.103522634	0.00000002904793	0.000019068
ENSMUSE00001255993.1	chr11	98,995,681	98,995,724	-	ENSMUSG00000020914.17	Top2a	-0.265101608	-6.098969257	0.00000002963079	0.000019320
ENSMUSE00000168224.1	chr2	119,643,784	119,643,900	+	ENSMUSG00000027306.15	Nusap1	-0.283258653	-6.096009251	0.00000003001587	0.000019461
ENSMUSE00000786993.2	chr11	101,572,227	101,572,572	+	ENSMUSG00000017119.19	Nbr1	-0.285171072	-6.095766056	0.00000003004773	0.000019461
ENSMUSE00000787766.1	chrX	74,334,673	74,334,703	+	ENSMUSG00000031398.13	Plxna3	-0.329803294	-6.094130015	0.00000003026291	0.000019557
ENSMUSE00000837281.1	chrX	74,335,232	74,335,498	+	ENSMUSG00000031398.13	Plxna3	-0.288932002	-6.075547048	0.00000003281633	0.000020567
ENSMUSE00000648115.1	chr11	99,012,021	99,012,159	-	ENSMUSG00000020914.17	Top2a	-0.341570120	-6.062437889	0.00000003474436	0.000021543
ENSMUSE00001363545.1	chr5	150,591,752	150,592,559	-	ENSMUSG00000041132.11	N4bp2l1	0.288270891	6.035094933	0.00000003913261	0.000023463
ENSMUSE00001358106.1	chr5	150,591,755	150,592,559	-	ENSMUSG00000041132.11	N4bp2l1	0.288270891	6.035094933	0.00000003913261	0.000023463
ENSMUSE00000933180.1	chr7	80,315,114	80,315,517	+	ENSMUSG00000038943.16	Prc1	-0.270169900	-6.035867842	0.00000003900136	0.000023463
ENSMUSE00000427598.1	chr6	34,871,771	34,874,695	-	ENSMUSG00000046806.13	Cyren	-0.345874033	-6.026784371	0.00000004057159	0.000024127
ENSMUSE00000598343.4	chr2	118,834,000	118,834,642	+	ENSMUSG00000027331.15	Knstrn	-0.263137514	-6.025128521	0.00000004086448	0.000024153
ENSMUSE00000649606.1	chr11	83,497,262	83,497,296	+	ENSMUSG00000020680.15	Taf15	-0.256657115	-6.025306919	0.00000004083282	0.000024153
ENSMUSE00000878331.1	chr15	81,821,199	81,821,383	+	ENSMUSG00000022389.15	Tef	0.257087773	6.025878548	0.00000004073156	0.000024153
ENSMUSE00000828024.1	chr1	86,178,135	86,179,850	+	ENSMUSG00000062590.13	Armc9	0.529878394	6.024020986	0.00000004106154	0.000024171
ENSMUSE00000217820.3	chr9	70,418,794	70,418,907	-	ENSMUSG00000032218.7	Ccnb2	-0.328279492	-6.024275957	0.00000004101609	0.000024171
ENSMUSE00001226816.1	chrX	74,335,298	74,335,498	+	ENSMUSG00000031398.13	Plxna3	-0.283564914	-6.022446365	0.00000004134333	0.000024288
ENSMUSE00000408269.3	chr4	45,885,251	45,886,618	+	ENSMUSG00000028327.14	Stra6l	-0.464795726	-6.020075448	0.00000004177122	0.000024490
ENSMUSE00001383114.1	chr7	140,955,670	140,955,937	-	ENSMUSG00000110104.1	Gm45717	0.310395419	6.013714200	0.00000004294096	0.000025027
ENSMUSE00000463614.9	chr7	140,955,670	140,955,987	-	ENSMUSG00000060591.9	Ifitm2	0.310089526	6.007496187	0.00000004411557	0.000025658
ENSMUSE00000741748.1	chr4	116,094,264	116,097,371	-	ENSMUSG00000028702.15	Rad54l	-0.308128314	-6.000727624	0.00000004543021	0.000026213
ENSMUSE00001376670.1	chr7	81,455,895	81,458,006	+	ENSMUSG00000109401.1	Cpeb1os1	0.408709490	5.993654709	0.00000004684525	0.000026922
ENSMUSE00000113063.1	chr11	101,572,462	101,572,572	+	ENSMUSG00000017119.19	Nbr1	-0.285868549	-5.990358900	0.00000004751938	0.000027095
ENSMUSE00001429660.1	chr6	34,101,675	34,110,297	+	ENSMUSG00000056215.13	Lrguk	-0.375539038	-5.986317537	0.00000004835908	0.000027275
ENSMUSE00000677482.1	chr7	3,314,133	3,314,220	+	ENSMUSG00000078816.9	Prkcg	0.416668591	5.986132480	0.00000004839787	0.000027275
ENSMUSE00000769560.1	chr15	76,120,459	76,120,686	-	ENSMUSG00000044361.16	BC024139	-0.484741556	-5.984667957	0.00000004870601	0.000027396
ENSMUSE00000701394.1	chr6	34,871,840	34,874,695	-	ENSMUSG00000046806.13	Cyren	-0.341405481	-5.982221391	0.00000004922508	0.000027581
ENSMUSE00000508857.1	chr5	31,070,295	31,070,477	+	ENSMUSG00000013629.16	Cad	-0.309363868	-5.968010057	0.00000005234986	0.000028832
ENSMUSE00000867521.2	chr1	185,429,355	185,432,608	-	ENSMUSG00000051295.8	9630028B13Rik	-0.487713151	-5.961553230	0.00000005383343	0.000029261
ENSMUSE00000432484.3	chr6	30,744,862	30,744,932	+	ENSMUSG00000051855.15	Mest	-0.258014555	-5.959401457	0.00000005433699	0.000029438
ENSMUSE00001092532.1	chr15	76,120,459	76,120,683	-	ENSMUSG00000044361.16	BC024139	-0.485500312	-5.957259061	0.00000005484297	0.000029589
ENSMUSE00000241611.1	chr1	135,271,529	135,271,764	-	ENSMUSG00000041926.15	Rnpep	-0.330268111	-5.955134212	0.00000005534938	0.000029752
ENSMUSE00001330219.1	chr7	59,669,588	59,669,742	-	ENSMUSG00000100826.6	Snhg14	-0.470143379	-5.953344876	0.00000005577941	0.000029927
ENSMUSE00000820811.1	chr5	115,299,556	115,299,897	-	ENSMUSG00000009013.5	Dynll1	0.820716177	5.949121303	0.00000005680756	0.000030367
ENSMUSE00000976318.1	chrX	74,331,967	74,332,506	+	ENSMUSG00000031398.13	Plxna3	-0.306914436	-5.943450041	0.00000005821755	0.000031007
ENSMUSE00001330285.1	chr1	135,271,550	135,271,764	-	ENSMUSG00000041926.15	Rnpep	-0.327138865	-5.938875936	0.00000005937986	0.000031396
ENSMUSE00000217819.8	chr9	70,407,692	70,408,029	-	ENSMUSG00000032218.7	Ccnb2	-0.354379435	-5.937900947	0.00000005963055	0.000031414
ENSMUSE00001351332.1	chr16	9,567,898	9,579,626	-	ENSMUSG00000059003.12	Grin2a	0.354288893	5.938176768	0.00000005955952	0.000031414
ENSMUSE00000577735.2	chr11	90,338,990	90,340,974	-	ENSMUSG00000003949.16	Hlf	0.322822464	5.936397127	0.00000006001926	0.000031507
ENSMUSE00001334422.1	chr13	100,651,625	100,651,828	+	ENSMUSG00000052293.14	Taf9	0.318474626	5.936377918	0.00000006002424	0.000031507
ENSMUSE00000325921.1	chr19	37,413,121	37,413,343	+	ENSMUSG00000012443.4	Kif11	-0.321378193	-5.931286251	0.00000006135909	0.000031977
ENSMUSE00000639943.2	chr2	152,893,584	152,894,654	+	ENSMUSG00000027469.16	Tpx2	-0.268625078	-5.928121436	0.00000006220349	0.000032244
ENSMUSE00000855583.1	chr6	8,511,227	8,511,349	+	ENSMUSG00000029638.17	Glcci1	0.562019160	5.917735158	0.00000006505590	0.000033307
ENSMUSE00001398231.1	chr9	123,017,418	123,017,718	+	ENSMUSG00000036768.6	Kif15	-0.411742871	-5.917798381	0.00000006503816	0.000033307
ENSMUSE00001427315.1	chr17	66,150,803	66,151,389	+	ENSMUSG00000035842.10	Ddx11	-0.404615172	-5.915807852	0.00000006559921	0.000033526
ENSMUSE00000816042.1	chr12	76,015,482	76,015,712	+	ENSMUSG00000063450.14	Syne2	-0.485757970	-5.912837541	0.00000006644530	0.000033780
ENSMUSE00000769059.1	chr1	135,271,529	135,271,638	-	ENSMUSG00000041926.15	Rnpep	-0.336923587	-5.911378478	0.00000006686484	0.000033934
ENSMUSE00000169243.1	chr2	130,394,032	130,394,228	-	ENSMUSG00000027408.7	Cpxm1	0.275469382	5.907470464	0.00000006800147	0.000034377
ENSMUSE00000169236.1	chr2	130,394,310	130,394,433	-	ENSMUSG00000027408.7	Cpxm1	0.256890347	5.906129791	0.00000006839576	0.000034411
ENSMUSE00000649281.1	chr5	134,289,287	134,289,421	-	ENSMUSG00000060261.15	Gtf2i	-0.269853020	-5.906525442	0.00000006827917	0.000034411
ENSMUSE00001447633.1	chr13	114,453,316	114,456,236	-	ENSMUSG00000021765.9	Fst	0.378937704	5.905635851	0.00000006854160	0.000034425
ENSMUSE00000938549.1	chr5	134,289,226	134,289,421	-	ENSMUSG00000060261.15	Gtf2i	-0.269673738	-5.900957292	0.00000006993824	0.000034945
ENSMUSE00000471197.1	chrX	6,906,447	6,906,528	+	ENSMUSG00000062393.13	Dgkk	-0.745202612	-5.893179449	0.00000007232238	0.000036013
ENSMUSE00001270722.1	chr7	80,306,375	80,306,522	+	ENSMUSG00000038943.16	Prc1	-0.296071626	-5.888935336	0.00000007365691	0.000036366
ENSMUSE00001331132.1	chr13	100,651,584	100,651,786	+	ENSMUSG00000052293.14	Taf9	0.316567899	5.886909567	0.00000007430242	0.000036560
ENSMUSE00000727013.1	chr1	135,271,552	135,271,764	-	ENSMUSG00000041926.15	Rnpep	-0.323539288	-5.877358330	0.00000007742181	0.000037538
ENSMUSE00000931271.1	chr7	80,315,114	80,315,584	+	ENSMUSG00000038943.16	Prc1	-0.265270200	-5.873672184	0.00000007865988	0.000037746
ENSMUSE00000195018.1	chr6	89,664,378	89,664,603	+	ENSMUSG00000000811.13	Txnrd3	0.270352605	5.867927152	0.00000008062847	0.000038549
ENSMUSE00001297467.1	chrX	74,337,911	74,338,054	+	ENSMUSG00000031398.13	Plxna3	-0.291212528	-5.868271109	0.00000008050925	0.000038549
ENSMUSE00000829351.1	chr9	65,890,320	65,890,474	+	ENSMUSG00000040204.6	Pclaf	-0.339984396	-5.864603086	0.00000008178957	0.000038809
ENSMUSE00000336669.7	chr9	65,890,362	65,890,474	+	ENSMUSG00000040204.6	Pclaf	-0.339984396	-5.864603086	0.00000008178957	0.000038809
ENSMUSE00001223907.1	chr12	76,064,093	76,064,287	+	ENSMUSG00000063450.14	Syne2	-0.393320028	-5.864548211	0.00000008180887	0.000038809
ENSMUSE00000764840.1	chr11	78,313,513	78,313,939	+	ENSMUSG00000002055.9	Spag5	-0.375341938	-5.864069215	0.00000008197758	0.000038826
ENSMUSE00000820508.1	chr3	32,954,337	32,954,525	-	ENSMUSG00000027674.16	Pex5l	0.264511893	5.862707502	0.00000008245906	0.000038927
ENSMUSE00001445293.1	chr17	6,306,347	6,306,598	-	ENSMUSG00000092074.2	Dynlt1a	-0.564487905	-5.862921354	0.00000008238326	0.000038927
ENSMUSE00000747485.1	chr9	65,890,237	65,890,474	+	ENSMUSG00000040204.6	Pclaf	-0.339686298	-5.851191832	0.00000008664375	0.000040505
ENSMUSE00001415730.1	chr13	73,648,910	73,649,843	+	ENSMUSG00000021611.9	Tert	-0.380960384	-5.848679996	0.00000008758395	0.000040505
ENSMUSE00001077947.1	chrX	74,336,001	74,336,191	+	ENSMUSG00000031398.13	Plxna3	-0.276982658	-5.849241331	0.00000008737297	0.000040505
ENSMUSE00001351780.1	chr5	112,393,785	112,393,958	-	ENSMUSG00000029348.11	Asphd2	0.278025804	5.845582597	0.00000008875717	0.000040904
ENSMUSE00001330114.1	chr1	60,020,791	60,021,384	-	ENSMUSG00000026018.12	Ica1l	0.405459314	5.840457340	0.00000009073259	0.000041506
ENSMUSE00000912990.1	chr2	152,893,584	152,895,321	+	ENSMUSG00000027469.16	Tpx2	-0.259493685	-5.840360015	0.00000009077051	0.000041506
ENSMUSE00000254901.3	chr9	58,234,353	58,234,933	-	ENSMUSG00000036986.16	Pml	-0.378780293	-5.834929972	0.00000009291152	0.000042217
ENSMUSE00001093150.1	chr5	33,608,331	33,608,489	-	ENSMUSG00000037339.17	Fam53a	0.545451630	5.833071377	0.00000009365571	0.000042453
ENSMUSE00001348690.1	chr5	112,393,785	112,393,930	-	ENSMUSG00000029348.11	Asphd2	0.280377138	5.829954591	0.00000009491687	0.000042661
