jxn_ID	chr	start	end	strand	gencodeID	inGencode	inGencodeStart	inGencodeEnd	Class	isFusion	logFC	t	P.Value	adj.P.Val
chr9:72742759-72743539(+)	chr9	72,742,759	72,743,539	+	ENSMUSG00000032216.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.176247265	-6.042135208	0.000000042671	0.000054628
chrX:74342070-74343446(+)	chrX	74,342,070	74,343,446	+	ENSMUSG00000031398.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.306138042	-6.034989381	0.000000043999	0.000055923
chr15:79531913-79535956(-)	chr15	79,531,913	79,535,956	-	ENSMUSG00000055065.7	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.385610592	-6.032271421	0.000000044515	0.000056174
chr19:37416631-37417900(+)	chr19	37,416,631	37,417,900	+	ENSMUSG00000012443.4	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.347137911	-6.023846860	0.000000046151	0.000057826
chr11:97241042-97241803(-)	chr11	97,241,042	97,241,803	-	ENSMUSG00000001441.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.244250935	-6.021009384	0.000000046715	0.000058121
chr13:73501389-73503040(+)	chr13	73,501,389	73,503,040	+	ENSMUSG00000021608.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.158050602	6.015913994	0.000000047746	0.000058988
chr6:51467051-51467184(-)	chr6	51,467,051	51,467,184	-	ENSMUSG00000004980.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.186389846	-6.010976059	0.000000048766	0.000059830
chr11:97212326-97213031(-)	chr11	97,212,326	97,213,031	-	ENSMUSG00000001441.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.213271339	-6.002755017	0.000000050513	0.000061546
chr11:98995374-98995680(-)	chr11	98,995,374	98,995,680	-	ENSMUSG00000020914.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.413879992	-5.990788345	0.000000053166	0.000063897
chr3:95628706-95631431(+)	chr3	95,628,706	95,631,431	+	ENSMUSG00000038619.12	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.274957124	5.991006041	0.000000053117	0.000063897
chrX:74339387-74339465(+)	chrX	74,339,387	74,339,465	+	ENSMUSG00000031398.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.332829587	-5.988390457	0.000000053714	0.000064119
chr1:82741975-82745523(+)	chr1	82,741,975	82,745,523	+	ENSMUSG00000026150.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.378784921	5.985247595	0.000000054441	0.000064550
chr7:126930801-126941332(+)	chr7	126,930,801	126,941,332	+	ENSMUSG00000030685.5	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.198054600	5.980936408	0.000000055453	0.000065043
chr7:126941562-126942146(+)	chr7	126,941,562	126,942,146	+	ENSMUSG00000030685.5	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.201108256	5.980351100	0.000000055592	0.000065043
chr18:46780767-46783758(+)	chr18	46,780,767	46,783,758	+	ENSMUSG00000024480.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.263096225	5.969056190	0.000000058340	0.000067809
chr11:97238257-97240928(-)	chr11	97,238,257	97,240,928	-	ENSMUSG00000001441.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.191428972	-5.963988529	0.000000059617	0.000068464
chr5:138274568-138275454(-)	chr5	138,274,568	138,275,454	-	ENSMUSG00000106247.1	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.271809998	-5.963744441	0.000000059679	0.000068464
chr1:5101122-5117389(+)	chr1	5,101,122	5,117,389	+	ENSMUSG00000033793.12	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.283395673	5.960311203	0.000000060560	0.000069027
chr5:139262558-139262869(+)	chr5	139,262,558	139,262,869	+	ENSMUSG00000025858.12	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.214517494	5.953681816	0.000000062298	0.000070552
chr11:115422090-115424483(+)	chr11	115,422,090	115,424,483	+	ENSMUSG00000016940.18	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.214767886	5.947939669	0.000000063843	0.000071387
chr7:126941421-126941510(+)	chr7	126,941,421	126,941,510	+	ENSMUSG00000030685.5	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.191614529	5.949141391	0.000000063517	0.000071387
chr6:23002745-23007273(+)	chr6	23,002,745	23,007,273	+	ENSMUSG00000068748.7	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.368291902	-5.941545475	0.000000065608	0.000072899
chr11:98999346-99000767(-)	chr11	98,999,346	99,000,767	-	ENSMUSG00000020914.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.323179637	-5.936329899	0.000000067083	0.000074004
chr11:118303895-118310575(-)	chr11	118,303,895	118,310,575	-	ENSMUSG00000017466.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.163621630	5.935085955	0.000000067440	0.000074004
chr4:129720852-129722644(-)	chr4	129,720,852	129,722,644	-	ENSMUSG00000028790.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.125580317	-5.933629579	0.000000067860	0.000074005
chr11:83484893-83484976(+)	chr11	83,484,893	83,484,976	+	ENSMUSG00000020680.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.213835943	-5.930864749	0.000000068664	0.000074423
chr6:30745905-30746261(+)	chr6	30,745,905	30,746,261	+	ENSMUSG00000051855.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.314223790	-5.923581213	0.000000070828	0.000076300
chr17:31651711-31658652(-)	chr17	31,651,711	31,658,652	-	ENSMUSG00000061613.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.704795836	5.912848595	0.000000074140	0.000078771
chr18:67792013-67794716(+)	chr18	67,792,013	67,794,716	+	NA	FALSE	FALSE	FALSE	Novel	FALSE	0.275013227	5.911838822	0.000000074460	0.000078771
chr19:46322495-46323127(-)	chr19	46,322,495	46,323,127	-	ENSMUSG00000037126.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.175750925	5.913027270	0.000000074084	0.000078771
chr9:72739527-72740167(+)	chr9	72,739,527	72,740,167	+	ENSMUSG00000032216.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.197746247	-5.906110659	0.000000076297	0.000079928
chrX:101410159-101411212(-)	chrX	101,410,159	101,411,212	-	ENSMUSG00000031310.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.222988575	-5.905615708	0.000000076458	0.000079928
chr11:77473167-77473280(-)	chr11	77,473,167	77,473,280	-	ENSMUSG00000037907.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.141469374	5.901975729	0.000000077651	0.000080080
chr2:143801230-143813324(+)	chr2	143,801,230	143,813,324	+	ENSMUSG00000027419.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.222503474	5.901874154	0.000000077685	0.000080080
chrX:151918926-151919575(+)	chrX	151,918,926	151,919,575	+	ENSMUSG00000025261.18	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.221472381	-5.901034275	0.000000077963	0.000080080
chr19:58995137-58999892(-)	chr19	58,995,137	58,999,892	-	ENSMUSG00000041362.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.515459786	-5.894423617	0.000000080186	0.000080977
chr2:119638562-119639576(+)	chr2	119,638,562	119,639,576	+	ENSMUSG00000027306.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.357450759	-5.896490232	0.000000079485	0.000080977
chr6:8737214-8742254(-)	chr6	8,737,214	8,742,254	-	ENSMUSG00000062995.12	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.188609634	5.894349999	0.000000080211	0.000080977
chr12:70978838-70983318(+)	chr12	70,978,838	70,983,318	+	ENSMUSG00000060073.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.350284578	5.892439223	0.000000080866	0.000081173
chr2:130712461-130712951(-)	chr2	130,712,461	130,712,951	-	ENSMUSG00000027309.18	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.241268905	-5.889145070	0.000000082006	0.000081693
chrX:20647985-20648081(+)	chrX	20,647,985	20,648,081	+	ENSMUSG00000031060.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.261647393	-5.888281166	0.000000082308	0.000081693
chr2:25061567-25061671(+)	chr2	25,061,567	25,061,671	+	ENSMUSG00000006476.19	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.168704810	5.872943052	0.000000087850	0.000086225
chrX:74339877-74340064(+)	chrX	74,339,877	74,340,064	+	ENSMUSG00000031398.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.305378789	-5.874079677	0.000000087427	0.000086225
chr13:73489100-73494801(+)	chr13	73,489,100	73,494,801	+	ENSMUSG00000021608.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.164202460	5.869617198	0.000000089099	0.000086968
chrX:74337141-74337405(+)	chrX	74,337,141	74,337,405	+	ENSMUSG00000031398.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.278905243	-5.864265683	0.000000091147	0.000088477
chr11:22053554-22056520(-)	chr11	22,053,554	22,056,520	-	NA	FALSE	FALSE	FALSE	Novel	FALSE	-0.291364077	-5.859284466	0.000000093094	0.000089874
chr2:143796043-143801003(+)	chr2	143,796,043	143,801,003	+	ENSMUSG00000027419.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.205623360	5.857303922	0.000000093879	0.000090140
chr15:81811719-81814943(+)	chr15	81,811,719	81,814,943	+	ENSMUSG00000022389.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.272882239	5.852292925	0.000000095896	0.000090917
chr19:37402291-37403460(+)	chr19	37,402,291	37,403,460	+	ENSMUSG00000012443.4	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.423577765	-5.851466593	0.000000096233	0.000090917
chr7:59988746-59993661(-)	chr7	59,988,746	59,993,661	-	NA	FALSE	FALSE	FALSE	Novel	FALSE	0.402870235	5.851970568	0.000000096028	0.000090917
chrX:74336854-74336971(+)	chrX	74,336,854	74,336,971	+	ENSMUSG00000031398.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.329624268	-5.847539374	0.000000097849	0.000091952
chr11:97213877-97217790(-)	chr11	97,213,877	97,217,790	-	ENSMUSG00000001441.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.218476761	-5.841577231	0.000000100354	0.000093318
chr2:26339705-26344601(+)	chr2	26,339,705	26,344,601	+	ENSMUSG00000026930.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.475059619	5.841057568	0.000000100575	0.000093318
chr3:108354240-108355471(+)	chr3	108,354,240	108,355,471	+	ENSMUSG00000068747.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.301046079	-5.840327330	0.000000100887	0.000093318
chr4:129719140-129720038(-)	chr4	129,719,140	129,720,038	-	ENSMUSG00000028790.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.139320630	-5.837186292	0.000000102239	0.000094026
chr7:125678940-125681101(-)	chr7	125,678,940	125,681,101	-	ENSMUSG00000032777.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.239704508	-5.836084054	0.000000102717	0.000094026
chr11:97217846-97218507(-)	chr11	97,217,846	97,218,507	-	ENSMUSG00000001441.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.209238265	-5.832663922	0.000000104216	0.000094420
chr19:27236361-27238052(+)	chr19	27,236,361	27,238,052	+	ENSMUSG00000024924.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.308074442	5.833871204	0.000000103685	0.000094420
chr4:124922063-124923716(-)	chr4	124,922,063	124,923,716	-	ENSMUSG00000028873.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.287071300	-5.827823646	0.000000106375	0.000095884
chr2:152885226-152888102(+)	chr2	152,885,226	152,888,102	+	ENSMUSG00000027469.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.303983860	-5.825094968	0.000000107611	0.000096506
chr7:141297615-141301599(-)	chr7	141,297,615	141,301,599	-	ENSMUSG00000058886.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.225830788	5.822751534	0.000000108684	0.000096976
chr19:46319562-46319657(-)	chr19	46,319,562	46,319,657	-	ENSMUSG00000037126.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.162403186	5.817109916	0.000000111311	0.000098820
chr11:50231323-50231738(+)	chr11	50,231,323	50,231,738	+	ENSMUSG00000036620.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.163026868	5.815152781	0.000000112236	0.000098987
chr3:103040532-103041144(+)	chr3	103,040,532	103,041,144	+	ENSMUSG00000068823.10	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.311547366	-5.812641991	0.000000113435	0.000098987
chr6:23042416-23042747(+)	chr6	23,042,416	23,042,747	+	ENSMUSG00000068748.7	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.219025468	-5.813374153	0.000000113084	0.000098987
chr6:125174357-125176142(-)	chr6	125,174,357	125,176,142	-	ENSMUSG00000038252.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.259023701	-5.812009589	0.000000113739	0.000098987
chr15:53083173-53088054(-)	chr15	53,083,173	53,088,054	-	ENSMUSG00000061731.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.212183736	5.807957424	0.000000115705	0.000099715
chr4:116605762-116610402(-)	chr4	116,605,762	116,610,402	-	ENSMUSG00000028693.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.429569897	-5.808183326	0.000000115595	0.000099715
chr11:99009321-99009589(-)	chr11	99,009,321	99,009,589	-	ENSMUSG00000020914.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.358464139	-5.796349079	0.000000121526	0.000103902
chr4:149643351-149643580(+)	chr4	149,643,351	149,643,580	+	ENSMUSG00000039953.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.132618806	5.794794208	0.000000122327	0.000103902
chrX:74335156-74335297(+)	chrX	74,335,156	74,335,297	+	ENSMUSG00000031398.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.352384058	-5.795515418	0.000000121955	0.000103902
chr10:69999497-70002510(+)	chr10	69,999,497	70,002,510	+	ENSMUSG00000069601.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.222309459	-5.791684076	0.000000123945	0.000104772
chr10:70002600-70004609(+)	chr10	70,002,600	70,004,609	+	ENSMUSG00000069601.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.218034109	-5.782172802	0.000000129026	0.000108033
chr6:30742851-30743013(+)	chr6	30,742,851	30,743,013	+	ENSMUSG00000051855.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.274114881	-5.782742078	0.000000128716	0.000108033
chr1:178331476-178331834(-)	chr1	178,331,476	178,331,834	-	ENSMUSG00000039630.10	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.149185252	-5.780552665	0.000000129912	0.000108141
chr11:83489044-83497261(+)	chr11	83,489,044	83,497,261	+	ENSMUSG00000020680.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.265610343	-5.778566520	0.000000131006	0.000108141
chr2:137044076-137046716(+)	chr2	137,044,076	137,046,716	+	ENSMUSG00000027281.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.512890422	-5.777827221	0.000000131415	0.000108141
chr4:102860793-102867639(+)	chr4	102,860,793	102,867,639	+	ENSMUSG00000028524.21	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.544738701	5.776959019	0.000000131898	0.000108141
chr9:110063122-110067484(+)	chr9	110,063,122	110,067,484	+	ENSMUSG00000032479.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.232744524	5.776390474	0.000000132215	0.000108141
chr5:134263767-134265736(-)	chr5	134,263,767	134,265,736	-	ENSMUSG00000060261.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.258020554	-5.773759095	0.000000133691	0.000108844
chr7:3312544-3313697(+)	chr7	3,312,544	3,313,697	+	ENSMUSG00000078816.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.428613330	5.772098890	0.000000134631	0.000109107
chr2:130717346-130719839(-)	chr2	130,717,346	130,719,839	-	ENSMUSG00000027309.18	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.258533875	-5.770698029	0.000000135429	0.000109253
chr4:129730324-129741778(-)	chr4	129,730,324	129,741,778	-	ENSMUSG00000028790.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.163760802	-5.769349656	0.000000136202	0.000109377
chr6:23016229-23022198(+)	chr6	23,016,229	23,022,198	+	ENSMUSG00000068748.7	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.274733055	-5.764686716	0.000000138908	0.000111045
chr16:8482399-8484261(+)	chr16	8,482,399	8,484,261	+	ENSMUSG00000039345.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.251568213	5.760528223	0.000000141365	0.000112500
chr15:103242717-103242921(+)	chr15	103,242,717	103,242,921	+	ENSMUSG00000046434.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.296782725	-5.756162305	0.000000143992	0.000114076
chr5:134276430-134279436(-)	chr5	134,276,430	134,279,436	-	ENSMUSG00000060261.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.317754528	-5.752785933	0.000000146056	0.000115111
chr6:87845556-87845655(-)	chr6	87,845,556	87,845,655	-	ENSMUSG00000030057.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.162739694	5.751902376	0.000000146601	0.000115111
chr16:73899183-73904382(-)	chr16	73,899,183	73,904,382	-	ENSMUSG00000052516.19	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.486971580	-5.749889822	0.000000147849	0.000115577
chr11:5979720-5981069(-)	chr11	5,979,720	5,981,069	-	ENSMUSG00000057897.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.128587618	5.747225151	0.000000149518	0.000116357
chr12:76046216-76048500(+)	chr12	76,046,216	76,048,500	+	ENSMUSG00000063450.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.457537786	-5.745583076	0.000000150556	0.000116357
chr13:73494913-73496179(+)	chr13	73,494,913	73,496,179	+	ENSMUSG00000021608.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.153343317	5.745165316	0.000000150822	0.000116357
chr14:115428263-115552214(+)	chr14	115,428,263	115,552,214	+	ENSMUSG00000022112.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.526467466	5.741668426	0.000000153060	0.000117061
chr5:112392254-112393459(-)	chr5	112,392,254	112,393,459	-	ENSMUSG00000029348.11	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.339793867	5.742363307	0.000000152612	0.000117061
chr4:129722777-129725575(-)	chr4	129,722,777	129,725,575	-	ENSMUSG00000028790.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.144808269	-5.734915351	0.000000157474	0.000119072
chr6:23022283-23024713(+)	chr6	23,022,283	23,024,713	+	ENSMUSG00000068748.7	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.464025858	-5.734558762	0.000000157711	0.000119072
chr6:30744931-30745081(+)	chr6	30,744,931	30,745,081	+	ENSMUSG00000051855.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.261250710	-5.735273152	0.000000157237	0.000119072
chr6:88845688-88848734(-)	chr6	88,845,688	88,848,734	-	ENSMUSG00000033152.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.166876280	5.729696237	0.000000160972	0.000121017
chr10:70015652-70023831(+)	chr10	70,015,652	70,023,831	+	ENSMUSG00000069601.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.228558656	-5.722701924	0.000000165779	0.000123674
chr14:54516190-54517246(-)	chr14	54,516,190	54,517,246	-	ENSMUSG00000023110.12	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.409924232	5.719528654	0.000000168007	0.000123674
chr15:53088149-53089930(-)	chr15	53,088,149	53,089,930	-	ENSMUSG00000061731.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.246395467	5.719766901	0.000000167838	0.000123674
chr5:134283247-134286694(-)	chr5	134,283,247	134,286,694	-	ENSMUSG00000060261.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.273570852	-5.721029791	0.000000166949	0.000123674
chrX:136734500-136739804(-)	chrX	136,734,500	136,739,804	-	ENSMUSG00000031422.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.162089679	5.721725808	0.000000166461	0.000123674
chr11:77476744-77477290(-)	chr11	77,476,744	77,477,290	-	ENSMUSG00000037907.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.127999786	5.716551017	0.000000170123	0.000123685
chr11:97207267-97212279(-)	chr11	97,207,267	97,212,279	-	ENSMUSG00000001441.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.198728018	-5.716126690	0.000000170427	0.000123685
chr11:98995723-98995849(-)	chr11	98,995,723	98,995,849	-	ENSMUSG00000020914.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.303095115	-5.717799146	0.000000169233	0.000123685
chr9:72731435-72732591(+)	chr9	72,731,435	72,732,591	+	ENSMUSG00000032216.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.209214319	-5.715576501	0.000000170822	0.000123685
chr15:76120337-76120458(-)	chr15	76,120,337	76,120,458	-	ENSMUSG00000044361.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.706668963	-5.712868329	0.000000172778	0.000124590
chr11:99003959-99004111(-)	chr11	99,003,959	99,004,111	-	ENSMUSG00000020914.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.372008898	-5.707962416	0.000000176377	0.000126669
chr11:118317526-118320108(-)	chr11	118,317,526	118,320,108	-	ENSMUSG00000017466.9	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.170644162	5.701252674	0.000000181420	0.000129763
chr11:99014551-99014687(-)	chr11	99,014,551	99,014,687	-	ENSMUSG00000020914.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.419189758	-5.691029979	0.000000189377	0.000133685
chr15:3274875-3275566(+)	chr15	3,274,875	3,275,566	+	ENSMUSG00000064373.12	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.307060294	5.689615464	0.000000190505	0.000133685
chrX:151905430-151906264(+)	chrX	151,905,430	151,906,264	+	ENSMUSG00000025261.18	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.282616403	-5.689387097	0.000000190687	0.000133685
chrX:73856792-73856902(-)	chrX	73,856,792	73,856,902	-	ENSMUSG00000031391.18	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.221198308	-5.690047016	0.000000190160	0.000133685
chrX:73857340-73857420(-)	chrX	73,857,340	73,857,420	-	ENSMUSG00000031391.18	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.226614870	-5.691961088	0.000000188638	0.000133685
chr1:135277536-135278766(-)	chr1	135,277,536	135,278,766	-	ENSMUSG00000041926.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.364299009	-5.685780725	0.000000193595	0.000133767
chr10:91151796-91152627(-)	chr10	91,151,796	91,152,627	-	ENSMUSG00000019961.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.190433624	-5.687324947	0.000000192345	0.000133767
chr8:72731277-72733344(+)	chr8	72,731,277	72,733,344	+	ENSMUSG00000031622.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.207511137	5.685941568	0.000000193465	0.000133767
chrX:73857021-73857167(-)	chrX	73,857,021	73,857,167	-	ENSMUSG00000031391.18	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.219481360	-5.685489958	0.000000193832	0.000133767
chr5:134279513-134282786(-)	chr5	134,279,513	134,282,786	-	ENSMUSG00000060261.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.265469004	-5.681275533	0.000000197289	0.000135623
chr6:23042820-23044246(+)	chr6	23,042,820	23,044,246	+	ENSMUSG00000068748.7	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.194958996	-5.679890305	0.000000198439	0.000135884
chr11:99014788-99014885(-)	chr11	99,014,788	99,014,885	-	ENSMUSG00000020914.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.408876011	-5.672541787	0.000000204649	0.000139596
chr4:94571850-94573981(-)	chr4	94,571,850	94,573,981	-	ENSMUSG00000028577.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.235498483	5.670456746	0.000000206445	0.000140280
chr1:93064281-93066046(-)	chr1	93,064,281	93,066,046	-	ENSMUSG00000014602.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.315611036	-5.668566940	0.000000208087	0.000140485
chr15:102131942-102133415(-)	chr15	102,131,942	102,133,415	-	ENSMUSG00000036966.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.185237846	5.668279808	0.000000208338	0.000140485
chr15:27571653-27590342(+)	chr15	27,571,653	27,590,342	+	ENSMUSG00000022265.7	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.203628750	5.662341164	0.000000213587	0.000143477
chrX:74334587-74334672(+)	chrX	74,334,587	74,334,672	+	ENSMUSG00000031398.13	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.335623745	-5.660974263	0.000000214814	0.000143754
chr6:42670322-42673352(-)	chr6	42,670,322	42,673,352	-	ENSMUSG00000036667.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.352027325	-5.659551029	0.000000216098	0.000144068
chr11:50233656-50234082(+)	chr11	50,233,656	50,234,082	+	ENSMUSG00000036620.14	FALSE	FALSE	TRUE	AltStartEnd	FALSE	0.161883757	5.655553304	0.000000219747	0.000145950
chr9:72736943-72739039(+)	chr9	72,736,943	72,739,039	+	ENSMUSG00000032216.15	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.213639789	-5.647845835	0.000000226953	0.000150171
chr11:99010598-99010905(-)	chr11	99,010,598	99,010,905	-	ENSMUSG00000020914.17	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.332252800	-5.643937709	0.000000230695	0.000152078
chrX:136734500-136735545(-)	chrX	136,734,500	136,735,545	-	ENSMUSG00000031422.16	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.230427916	-5.642784159	0.000000231811	0.000152246
chr7:135693495-135694231(-)	chr7	135,693,495	135,694,231	-	ENSMUSG00000031004.8	FALSE	FALSE	TRUE	AltStartEnd	FALSE	-0.366627958	-5.640930683	0.000000233615	0.000152862
