exon_gencodeID	chr	start	end	strand	gencodeID	gene_Symbol	logFC	t	P.Value	adj.P.Val
ENSMUSE00000159171.1	chr1	133,085,501	133,085,612	+	ENSMUSG00000026447.17	Pik3c2b	0.376686261	4.009065826	0.0002560990	0.032678193
ENSMUSE00001032683.2	chr9	21,588,682	21,589,558	-	ENSMUSG00000032182.15	Yipf2	-0.281022253	-4.008753754	0.0002563407	0.032680346
ENSMUSE00000487660.6	chr1	58,753,784	58,755,165	+	ENSMUSG00000026031.15	Cflar	-0.337462001	-4.003463863	0.0002604705	0.032906265
ENSMUSE00000741851.1	chr19	3,891,731	3,892,213	+	ENSMUSG00000024843.15	Chka	0.251367361	4.001266265	0.0002622051	0.032942976
ENSMUSE00000115988.3	chr12	85,260,800	85,260,904	-	ENSMUSG00000021245.15	Mlh3	-0.388054773	-4.000864664	0.0002625233	0.032962773
ENSMUSE00001292021.1	chr11	36,163,719	36,163,820	-	ENSMUSG00000049336.16	Tenm2	-0.342345152	-4.000312054	0.0002629618	0.032979613
ENSMUSE00000258675.3	chr7	29,822,980	29,823,144	+	ENSMUSG00000011427.16	Zfp790	-0.399528575	-3.999185399	0.0002638579	0.033022334
ENSMUSE00001379140.1	chr7	29,822,980	29,823,148	+	ENSMUSG00000011427.16	Zfp790	-0.399528575	-3.999185399	0.0002638579	0.033022334
ENSMUSE00000883637.1	chr7	128,117,306	128,118,491	+	ENSMUSG00000030786.18	Itgam	-0.509471266	-3.998715249	0.0002642328	0.033022334
ENSMUSE00000433590.6	chr7	128,117,306	128,118,490	+	ENSMUSG00000030786.18	Itgam	-0.509471266	-3.998715249	0.0002642328	0.033022334
ENSMUSE00001395146.1	chr9	21,588,686	21,589,558	-	ENSMUSG00000032182.15	Yipf2	-0.280136158	-3.999065045	0.0002639539	0.033022334
ENSMUSE00001268042.1	chr4	103,082,213	103,082,341	-	ENSMUSG00000035126.19	Dnai4	-0.750440748	-3.994969761	0.0002672375	0.033107418
ENSMUSE00001311251.1	chr16	18,283,124	18,283,283	-	ENSMUSG00000022718.12	Dgcr8	0.265310132	3.994728325	0.0002674323	0.033107418
ENSMUSE00000816418.1	chr2	69,647,263	69,647,342	+	ENSMUSG00000063145.10	Bbs5	-0.423712144	-3.994095426	0.0002679437	0.033142504
ENSMUSE00001227097.1	chr11	113,810,329	113,810,515	-	ENSMUSG00000041592.16	Sdk2	-0.486632305	-3.991884036	0.0002697379	0.033223117
ENSMUSE00000795628.1	chr11	50,599,298	50,601,007	-	ENSMUSG00000085564.1	Gm12198	0.336960461	3.988518181	0.0002724912	0.033448897
ENSMUSE00001305185.1	chr3	32,531,898	32,532,016	+	ENSMUSG00000027668.13	Mfn1	0.291975980	3.985190105	0.0002752404	0.033622812
ENSMUSE00001266874.1	chr15	65,861,652	65,861,743	+	ENSMUSG00000015002.18	Efr3a	-0.300221071	-3.985282553	0.0002751637	0.033622812
ENSMUSE00000826229.3	chr3	33,807,856	33,807,948	+	ENSMUSG00000027677.17	Ttc14	0.301777838	3.983575256	0.0002765841	0.033709412
ENSMUSE00001357791.1	chr3	152,231,877	152,234,570	+	ENSMUSG00000028034.15	Fubp1	0.252713795	3.980938621	0.0002787917	0.033844471
ENSMUSE00001333502.1	chr1	52,147,901	52,147,999	+	ENSMUSG00000101628.1	Gm28177	-0.536696942	-3.979454021	0.0002800422	0.033865083
ENSMUSE00001321873.1	chr1	52,147,883	52,147,999	+	ENSMUSG00000026104.14	Stat1	-0.536696942	-3.979454021	0.0002800422	0.033865083
ENSMUSE00001354697.1	chr3	152,232,395	152,232,508	+	ENSMUSG00000028034.15	Fubp1	0.309296682	3.980437660	0.0002792131	0.033865083
ENSMUSE00000112886.3	chr11	101,009,452	101,009,564	+	ENSMUSG00000019302.16	Atp6v0a1	0.283223177	3.980072856	0.0002795203	0.033865083
ENSMUSE00000813353.1	chr4	116,098,940	116,100,058	-	ENSMUSG00000028702.15	Rad54l	-0.494780792	-3.977782067	0.0002814571	0.033989922
ENSMUSE00000658797.2	chr1	163,945,993	163,946,425	-	ENSMUSG00000041406.14	BC055324	-1.082265849	-3.977188819	0.0002819608	0.034006846
ENSMUSE00000675959.1	chr11	80,393,084	80,394,283	+	ENSMUSG00000017421.18	Zfp207	0.318966816	3.977271927	0.0002818902	0.034006846
ENSMUSE00000570434.3	chr13	67,363,584	67,367,365	-	ENSMUSG00000078995.10	Zfp456	-0.615088135	-3.976259401	0.0002827517	0.034033249
ENSMUSE00001309582.1	chr11	116,485,869	116,485,935	-	ENSMUSG00000015869.16	Prpsap1	0.262150698	3.974407055	0.0002843344	0.034124823
ENSMUSE00000599393.4	chr3	32,531,554	32,532,016	+	ENSMUSG00000027668.13	Mfn1	0.289789217	3.973671007	0.0002849657	0.034175441
ENSMUSE00000137381.3	chr17	31,258,788	31,258,947	-	ENSMUSG00000024033.10	Rsph1	-0.425603079	-3.972921785	0.0002856097	0.034235488
ENSMUSE00000866882.2	chr6	6,820,543	6,824,567	-	ENSMUSG00000090063.6	Dlx6os1	0.261120111	3.972151682	0.0002862731	0.034290250
ENSMUSE00001452848.1	chr17	75,491,758	75,491,790	+	ENSMUSG00000071042.12	Rasgrp3	-0.783177625	-3.972117728	0.0002863024	0.034290250
ENSMUSE00000886389.1	chr3	33,807,839	33,807,948	+	ENSMUSG00000027677.17	Ttc14	0.310135944	3.971621496	0.0002867307	0.034327411
ENSMUSE00001325780.1	chr1	151,428,648	151,430,636	+	ENSMUSG00000053286.11	Trmt1l	-0.345519361	-3.970972356	0.0002872919	0.034331924
ENSMUSE00000677998.1	chr8	125,423,193	125,423,246	-	ENSMUSG00000001995.9	Sipa1l2	-0.319435683	-3.971195131	0.0002870992	0.034331924
ENSMUSE00001356772.1	chr3	134,240,590	134,246,917	+	ENSMUSG00000044365.15	Cxxc4	0.322052538	3.970091127	0.0002880555	0.034370641
ENSMUSE00001220521.1	chr8	105,637,280	105,637,485	-	ENSMUSG00000098120.1	Gm5914	0.326407560	3.969975885	0.0002881555	0.034370641
ENSMUSE00000790697.1	chr8	25,555,508	25,555,729	+	ENSMUSG00000031565.18	Fgfr1	-0.281584267	-3.967999251	0.0002898761	0.034476874
ENSMUSE00001273454.1	chrX	56,485,239	56,485,391	+	ENSMUSG00000035967.15	Ints6l	0.378384956	3.968243409	0.0002896630	0.034476874
ENSMUSE00001304134.1	chr8	12,847,740	12,847,885	+	ENSMUSG00000031441.15	Atp11a	0.294436281	3.966758557	0.0002909611	0.034535150
ENSMUSE00001196118.1	chr11	80,393,084	80,393,176	+	ENSMUSG00000017421.18	Zfp207	0.322733953	3.964744217	0.0002927311	0.034618225
ENSMUSE00000605763.1	chr8	121,997,040	121,997,279	+	ENSMUSG00000025316.16	Banp	0.363190584	3.964179321	0.0002932294	0.034630503
ENSMUSE00000748362.1	chr11	116,485,531	116,485,935	-	ENSMUSG00000015869.16	Prpsap1	0.262389948	3.964086541	0.0002933113	0.034630503
ENSMUSE00001205085.1	chr2	28,681,191	28,681,301	+	ENSMUSG00000026812.16	Tsc1	-0.279751877	-3.963147551	0.0002941416	0.034672223
ENSMUSE00001373328.1	chr7	35,049,896	35,051,505	-	ENSMUSG00000056216.9	Cebpg	-0.250924878	-3.962631015	0.0002945993	0.034698045
ENSMUSE00001347300.1	chr5	146,845,765	146,845,919	+	ENSMUSG00000029641.8	Rasl11a	0.405358527	3.962469616	0.0002947424	0.034700852
ENSMUSE00000383950.3	chr19	44,241,660	44,244,016	+	ENSMUSG00000025202.8	Scd3	-0.452431040	-3.958644450	0.0002981551	0.034806710
ENSMUSE00001346178.1	chr8	105,637,280	105,637,393	-	ENSMUSG00000005705.10	Agrp	0.326044986	3.958255442	0.0002985043	0.034828109
ENSMUSE00000584589.3	chr9	45,127,319	45,130,068	+	ENSMUSG00000070304.12	Scn2b	-0.365195791	-3.958040187	0.0002986977	0.034828109
ENSMUSE00000940350.1	chr8	121,997,040	121,997,183	+	ENSMUSG00000025316.16	Banp	0.357440906	3.957280498	0.0002993813	0.034856961
ENSMUSE00001277619.1	chr16	96,178,607	96,178,938	-	ENSMUSG00000045275.16	Lca5l	-0.782439882	-3.957408959	0.0002992656	0.034856961
ENSMUSE00000788754.1	chr4	44,683,434	44,685,347	+	ENSMUSG00000086211.1	Gm12462	-0.747360619	-3.955551513	0.0003009426	0.034963685
ENSMUSE00000896048.1	chr9	45,126,105	45,130,070	+	ENSMUSG00000070304.12	Scn2b	-0.352955731	-3.953196917	0.0003030816	0.035142464
ENSMUSE00001225868.1	chr10	11,186,843	11,186,905	+	ENSMUSG00000090112.8	Shprh	-0.285643251	-3.952471858	0.0003037432	0.035162629
ENSMUSE00001346935.1	chr3	152,232,395	152,232,772	+	ENSMUSG00000028034.15	Fubp1	0.315404495	3.951124675	0.0003049763	0.035221707
ENSMUSE00001352794.1	chr3	152,232,395	152,232,771	+	ENSMUSG00000028034.15	Fubp1	0.315538635	3.950466145	0.0003055808	0.035263051
ENSMUSE00000368001.6	chr8	25,532,250	25,532,428	+	ENSMUSG00000031565.18	Fgfr1	-0.272669219	-3.950193492	0.0003058314	0.035277974
ENSMUSE00000437961.3	chr1	10,112,876	10,113,022	+	ENSMUSG00000056763.16	Cspp1	0.397803313	3.949511546	0.0003064591	0.035336366
ENSMUSE00001420385.1	chr12	101,064,225	101,064,736	-	ENSMUSG00000041846.15	Ppp4r3a	1.056079792	3.948436224	0.0003074515	0.035380648
ENSMUSE00000478454.2	chr1	52,013,790	52,013,934	+	ENSMUSG00000062939.11	Stat4	-1.309034046	-3.947867133	0.0003079780	0.035413204
ENSMUSE00001416185.1	chr12	111,430,669	111,431,678	+	ENSMUSG00000021280.9	Exoc3l4	-0.644451622	-3.947213961	0.0003085833	0.035468782
ENSMUSE00000496367.1	chr19	47,131,823	47,133,173	-	ENSMUSG00000033033.10	Calhm2	-0.589793694	-3.946522407	0.0003092254	0.035514516
ENSMUSE00000470692.3	chr13	55,476,636	55,476,773	-	ENSMUSG00000034675.17	Dbn1	-0.325941094	-3.942544449	0.0003129444	0.035772108
ENSMUSE00000218948.5	chr9	78,124,956	78,125,656	+	ENSMUSG00000009828.15	Cilk1	0.506806750	3.941536590	0.0003138936	0.035847157
ENSMUSE00000857581.1	chr16	59,491,741	59,492,291	+	ENSMUSG00000022724.15	Riox2	-0.312081452	-3.941454703	0.0003139708	0.035847157
ENSMUSE00001314453.1	chr2	156,103,349	156,103,397	-	ENSMUSG00000074643.12	Cpne1	0.308692022	3.940345785	0.0003150186	0.035863092
ENSMUSE00001062980.1	chr5	135,852,183	135,852,311	+	ENSMUSG00000039860.19	Srrm3	0.361204537	3.939977221	0.0003153676	0.035863092
ENSMUSE00001299985.1	chr11	80,112,749	80,112,837	+	ENSMUSG00000017550.14	Atad5	-0.492948087	-3.939689776	0.0003156400	0.035863092
ENSMUSE00001352799.1	chr3	90,006,220	90,006,617	-	ENSMUSG00000042520.16	Ubap2l	0.254071763	3.938401770	0.0003168636	0.035916274
ENSMUSE00001219897.1	chrY	1,239,711	1,239,819	-	ENSMUSG00000068457.14	Uty	-0.637928486	-3.936453954	0.0003187227	0.035980036
ENSMUSE00001217703.1	chr11	97,678,965	97,679,055	+	ENSMUSG00000038437.11	Mllt6	0.261029760	3.933250565	0.0003218034	0.036215331
ENSMUSE00000808332.1	chr2	71,527,537	71,527,919	-	ENSMUSG00000084946.2	Dlx1as	0.438311934	3.929670923	0.0003252800	0.036521880
ENSMUSE00001419617.1	chr13	74,604,945	74,606,017	-	ENSMUSG00000113204.1	Gm46430	-0.269516497	-3.923480891	0.0003313781	0.036978028
ENSMUSE00000129991.3	chr16	58,673,336	58,673,446	+	ENSMUSG00000022742.6	Cpox	-0.308768366	-3.923153637	0.0003317035	0.036982938
ENSMUSE00000129994.3	chr16	58,675,242	58,675,460	+	ENSMUSG00000022742.6	Cpox	-0.304739809	-3.923098527	0.0003317584	0.036982938
ENSMUSE00000610457.2	chr13	106,833,714	106,834,836	-	ENSMUSG00000118423.1	Lrrc70	0.485356359	3.917825971	0.0003370458	0.037276630
ENSMUSE00000836807.1	chr7	27,344,979	27,345,328	-	ENSMUSG00000089832.8	Shkbp1	0.278287401	3.916936567	0.0003379458	0.037281728
ENSMUSE00001219027.1	chr6	97,353,182	97,353,204	-	ENSMUSG00000030064.16	Frmd4b	0.259595866	3.916170159	0.0003387231	0.037296377
ENSMUSE00000190974.4	chr5	146,845,840	146,845,919	+	ENSMUSG00000029641.8	Rasl11a	0.406548952	3.915864443	0.0003390337	0.037302688
ENSMUSE00000745950.1	chr17	8,297,509	8,298,637	-	ENSMUSG00000087478.1	4930506C21Rik	-0.883830153	-3.914082723	0.0003408492	0.037451198
ENSMUSE00001348766.1	chr3	152,232,255	152,232,772	+	ENSMUSG00000028034.15	Fubp1	0.310648121	3.913804388	0.0003411337	0.037452957
ENSMUSE00000956434.1	chr5	147,519,687	147,519,752	+	ENSMUSG00000029647.15	Pan3	0.318111413	3.913766685	0.0003411722	0.037452957
ENSMUSE00001349011.1	chr3	152,232,255	152,232,771	+	ENSMUSG00000028034.15	Fubp1	0.310784794	3.912859580	0.0003421010	0.037526583
ENSMUSE00000935703.1	chr8	121,997,040	121,997,238	+	ENSMUSG00000025316.16	Banp	0.355647314	3.911494373	0.0003435034	0.037552842
ENSMUSE00001290001.1	chr11	97,677,148	97,677,236	+	ENSMUSG00000038437.11	Mllt6	0.256927519	3.911921723	0.0003430638	0.037552842
ENSMUSE00001190715.1	chr14	50,876,672	50,879,003	+	ENSMUSG00000097431.2	Gm26782	-0.288779310	-3.911051721	0.0003439594	0.037555223
ENSMUSE00000566198.1	chr3	95,771,996	95,772,196	-	ENSMUSG00000028106.13	Rprd2	-0.276817247	-3.908129192	0.0003469843	0.037593818
ENSMUSE00001353929.1	chr3	119,727,748	119,729,790	-	ENSMUSG00000105572.1	Gm43300	0.463321437	3.909813515	0.0003452378	0.037593818
ENSMUSE00000397336.2	chr4	11,539,910	11,540,062	+	ENSMUSG00000040720.15	Virma	-0.303520387	-3.907804912	0.0003473215	0.037593818
ENSMUSE00001405625.1	chr9	21,588,682	21,589,760	-	ENSMUSG00000032182.15	Yipf2	-0.263068155	-3.908717448	0.0003463733	0.037593818
ENSMUSE00000676030.1	chr11	80,112,749	80,112,828	+	ENSMUSG00000017550.14	Atad5	-0.490494623	-3.908077916	0.0003470376	0.037593818
ENSMUSE00000562695.1	chr16	16,763,022	16,763,167	-	ENSMUSG00000022783.11	Spag6l	-0.339025268	-3.909243452	0.0003458280	0.037593818
ENSMUSE00001454344.1	chr17	32,113,411	32,114,010	+	ENSMUSG00000097305.2	Gm17276	-0.919069029	-3.906521171	0.0003486596	0.037593818
ENSMUSE00001108940.1	chr17	32,113,429	32,114,010	+	ENSMUSG00000097305.2	Gm17276	-0.919069029	-3.906521171	0.0003486596	0.037593818
ENSMUSE00001274053.1	chr15	8,199,181	8,199,339	+	ENSMUSG00000039801.7	Cplane1	0.332376922	3.904905085	0.0003503513	0.037720157
ENSMUSE00000248915.1	chr3	96,559,333	96,559,435	+	ENSMUSG00000038393.14	Txnip	0.663745915	3.904412014	0.0003508690	0.037733985
ENSMUSE00000705975.1	chr7	4,915,217	4,915,405	+	ENSMUSG00000074406.5	Zfp628	0.557173503	3.903119676	0.0003522294	0.037796424
ENSMUSE00001395208.1	chr9	21,588,686	21,589,760	-	ENSMUSG00000032182.15	Yipf2	-0.262302158	-3.902600257	0.0003527776	0.037827335
ENSMUSE00000227568.3	chr9	36,713,683	36,713,860	-	ENSMUSG00000032113.16	Chek1	-0.452003406	-3.902369109	0.0003530219	0.037839571
ENSMUSE00000661295.2	chr11	101,009,487	101,009,564	+	ENSMUSG00000019302.16	Atp6v0a1	0.280840865	3.901848795	0.0003535722	0.037870646
ENSMUSE00000851296.1	chr10	11,149,524	11,149,586	+	ENSMUSG00000090112.8	Shprh	-0.608719027	-3.901644018	0.0003537891	0.037870701
ENSMUSE00000913602.1	chr13	67,490,167	67,492,150	-	ENSMUSG00000071291.10	Zfp58	-0.354296169	-3.900424233	0.0003550833	0.037934693
ENSMUSE00000896709.1	chr13	67,490,168	67,492,150	-	ENSMUSG00000071291.10	Zfp58	-0.354296169	-3.900424233	0.0003550833	0.037934693
ENSMUSE00001217755.1	chr2	73,363,932	73,364,022	-	ENSMUSG00000041762.16	Gpr155	-0.481343702	-3.899314172	0.0003562652	0.037945481
ENSMUSE00000907659.2	chr11	58,219,464	58,222,771	+	ENSMUSG00000069874.7	Irgm2	-0.557937024	-3.899120705	0.0003564716	0.037945481
ENSMUSE00001381111.1	chr11	58,219,464	58,222,782	+	ENSMUSG00000069874.7	Irgm2	-0.557937024	-3.899120705	0.0003564716	0.037945481
ENSMUSE00000678195.1	chr11	58,219,464	58,222,779	+	ENSMUSG00000069874.7	Irgm2	-0.557937024	-3.899120705	0.0003564716	0.037945481
ENSMUSE00000588130.2	chr11	72,308,607	72,308,749	+	ENSMUSG00000040483.15	Xaf1	-0.931840307	-3.899112175	0.0003564807	0.037945481
ENSMUSE00000810460.1	chr2	71,527,537	71,527,927	-	ENSMUSG00000084946.2	Dlx1as	0.433105321	3.898720771	0.0003568985	0.037953346
ENSMUSE00000411655.5	chr2	53,130,412	53,130,458	+	ENSMUSG00000036053.17	Fmnl2	0.528173172	3.897849134	0.0003578308	0.038018705
ENSMUSE00000131441.1	chr16	77,109,174	77,109,252	+	ENSMUSG00000022867.11	Usp25	-0.328111119	-3.895936543	0.0003598847	0.038181132
ENSMUSE00000318210.1	chr4	89,156,446	89,156,613	+	ENSMUSG00000062937.7	Mtap	0.252982839	3.895428563	0.0003604322	0.038221917
ENSMUSE00001416697.1	chr13	74,554,100	74,554,410	-	ENSMUSG00000113047.1	Gm47469	-0.380451713	-3.895278914	0.0003605936	0.038221917
ENSMUSE00000354414.8	chr8	92,852,562	92,853,420	+	ENSMUSG00000031740.8	Mmp2	-0.325115530	-3.894948685	0.0003609501	0.038224429
ENSMUSE00000777536.1	chr4	133,223,603	133,224,242	+	ENSMUSG00000028865.14	Cd164l2	-0.862768416	-3.892031254	0.0003641142	0.038405662
ENSMUSE00000266794.1	chr11	42,175,902	42,176,011	-	ENSMUSG00000010803.13	Gabra1	-0.373660693	-3.891589871	0.0003645952	0.038414600
ENSMUSE00000310365.3	chr5	137,302,912	137,303,040	-	ENSMUSG00000037364.12	Srrt	0.253394109	3.890823131	0.0003654323	0.038441960
ENSMUSE00001210536.1	chr15	98,912,398	98,912,537	-	ENSMUSG00000022999.15	Lmbr1l	0.307906584	3.890508791	0.0003657761	0.038441960
ENSMUSE00001335162.1	chr1	133,004,654	133,004,692	-	ENSMUSG00000054387.13	Mdm4	0.331474105	3.889358632	0.0003670364	0.038461268
ENSMUSE00000728156.1	chr5	30,480,385	30,480,906	+	ENSMUSG00000029182.10	Fam166c	-0.751730144	-3.889043718	0.0003673822	0.038461268
ENSMUSE00001364410.1	chr7	127,534,548	127,534,684	+	ENSMUSG00000053877.12	Srcap	-0.276346464	-3.888677329	0.0003677850	0.038461268
ENSMUSE00001431129.1	chr14	45,220,671	45,221,157	+	ENSMUSG00000049092.11	Gpr137c	0.416022493	3.889073295	0.0003673497	0.038461268
ENSMUSE00000573370.7	chr18	10,560,320	10,562,940	+	ENSMUSG00000042942.18	Greb1l	-0.408258457	-3.888974075	0.0003674587	0.038461268
ENSMUSE00000776625.1	chr1	172,496,151	172,496,210	+	ENSMUSG00000037995.15	Igsf9	0.290555018	3.888113618	0.0003684054	0.038509094
ENSMUSE00000227343.3	chr13	91,890,519	91,890,716	-	ENSMUSG00000021708.17	Rasgrf2	-0.295784816	-3.887036704	0.0003695936	0.038576007
ENSMUSE00000864906.1	chr18	50,051,677	50,052,501	-	ENSMUSG00000086600.8	C030005K06Rik	0.379395661	3.885279408	0.0003715404	0.038697694
ENSMUSE00000781593.1	chrX	57,385,133	57,385,221	-	ENSMUSG00000031134.16	Rbmx	0.259622450	3.884684445	0.0003722018	0.038738831
ENSMUSE00000522677.1	chr4	40,722,917	40,722,995	+	ENSMUSG00000065452.1	Mir207	0.256431960	3.883855455	0.0003731253	0.038752956
ENSMUSE00000584592.1	chr9	45,124,942	45,125,108	+	ENSMUSG00000070304.12	Scn2b	-0.552873837	-3.883779784	0.0003732097	0.038752956
ENSMUSE00000129913.3	chr16	59,489,345	59,489,433	+	ENSMUSG00000022724.15	Riox2	-0.446229834	-3.884321478	0.0003726059	0.038752956
ENSMUSE00001313355.1	chr2	5,034,968	5,035,083	-	ENSMUSG00000026672.11	Optn	-0.310884704	-3.882719195	0.0003743946	0.038800410
ENSMUSE00000100232.3	chr10	88,749,260	88,749,541	-	ENSMUSG00000004356.8	Utp20	-0.291443339	-3.882066821	0.0003751253	0.038848443
ENSMUSE00001379586.1	chr8	31,917,537	31,918,391	-	ENSMUSG00000062991.9	Nrg1	0.343268611	3.881286652	0.0003760009	0.038856096
ENSMUSE00001379947.2	chr8	31,917,537	31,918,399	-	ENSMUSG00000062991.9	Nrg1	0.343268611	3.881286652	0.0003760009	0.038856096
ENSMUSE00001367768.1	chr6	87,578,591	87,581,916	-	ENSMUSG00000049409.9	Prokr1	-0.373985754	-3.879668416	0.0003778234	0.038912800
ENSMUSE00000352395.9	chr6	87,578,592	87,581,916	-	ENSMUSG00000049409.9	Prokr1	-0.373985754	-3.879668416	0.0003778234	0.038912800
ENSMUSE00000930076.1	chr8	121,991,458	121,991,703	+	ENSMUSG00000025316.16	Banp	0.306734431	3.877942411	0.0003797767	0.039024407
ENSMUSE00001376679.1	chrX	7,892,140	7,892,347	+	ENSMUSG00000031156.18	Slc35a2	-0.308501558	-3.874403602	0.0003838123	0.039258841
ENSMUSE00000117985.1	chr13	51,711,200	51,711,356	-	ENSMUSG00000021451.16	Sema4d	-0.262935655	-3.873947854	0.0003843350	0.039284576
ENSMUSE00000845679.1	chr1	33,761,545	33,762,209	-	ENSMUSG00000042197.13	Zfp451	-0.289011912	-3.872890842	0.0003855500	0.039367257
ENSMUSE00000166464.1	chr2	101,691,428	101,691,499	+	ENSMUSG00000027164.8	Traf6	0.370528367	3.871480801	0.0003871767	0.039395021
ENSMUSE00001350915.1	chr3	152,232,395	152,232,789	+	ENSMUSG00000028034.15	Fubp1	0.301422641	3.871583189	0.0003870583	0.039395021
ENSMUSE00001296651.1	chr8	124,532,429	124,532,537	+	ENSMUSG00000031979.17	Cog2	-0.257996066	-3.871563355	0.0003870812	0.039395021
ENSMUSE00000546643.1	chr17	33,670,081	33,670,133	-	ENSMUSG00000059208.15	Hnrnpm	0.264025766	3.870808057	0.0003879551	0.039432832
ENSMUSE00000100537.3	chr10	61,344,104	61,344,199	-	ENSMUSG00000020092.9	Pald1	0.357717710	3.869350733	0.0003896465	0.039480559
ENSMUSE00001295315.1	chr19	37,271,505	37,271,572	-	ENSMUSG00000056999.15	Ide	-0.518026012	-3.869604101	0.0003893519	0.039480559
ENSMUSE00001284075.1	chr2	155,964,110	155,964,275	+	ENSMUSG00000038241.16	Cep250	0.401938242	3.867006772	0.0003923820	0.039583806
ENSMUSE00001451755.1	chr17	29,493,722	29,493,865	+	ENSMUSG00000024014.8	Pim1	0.353020678	3.866979104	0.0003924144	0.039583806
ENSMUSE00000540240.1	chr17	73,522,618	73,522,721	-	ENSMUSG00000024064.14	Galnt14	0.287269242	3.866961490	0.0003924351	0.039583806
ENSMUSE00001268374.1	chrX	160,576,602	160,576,758	+	ENSMUSG00000031295.13	Phka2	0.381510076	3.866781485	0.0003926459	0.039591344
ENSMUSE00000648908.1	chr15	65,867,270	65,867,319	+	ENSMUSG00000015002.18	Efr3a	-0.342180114	-3.865259304	0.0003944335	0.039689018
ENSMUSE00001248476.1	chr2	5,054,540	5,054,716	-	ENSMUSG00000026672.11	Optn	-0.400009713	-3.861748457	0.0003985866	0.039908162
ENSMUSE00001408421.1	chr10	53,614,369	53,615,274	+	ENSMUSG00000112332.1	4930466K18Rik	-0.303343581	-3.860869994	0.0003996324	0.039949498
ENSMUSE00000116350.1	chr12	111,430,669	111,431,182	+	ENSMUSG00000021280.9	Exoc3l4	-0.642448389	-3.860302615	0.0004003092	0.039975934
ENSMUSE00000891593.1	chr5	139,708,886	139,709,589	-	ENSMUSG00000036718.17	Micall2	-0.341684546	-3.859142992	0.0004016960	0.040085082
ENSMUSE00001277174.1	chr9	20,869,330	20,869,453	+	ENSMUSG00000038884.14	Shfl	-0.388871846	-3.858813086	0.0004020914	0.040085082
ENSMUSE00000957752.1	chr9	20,869,277	20,869,453	+	ENSMUSG00000038884.14	Shfl	-0.388871846	-3.858813086	0.0004020914	0.040085082
ENSMUSE00001307879.1	chr8	121,991,528	121,991,703	+	ENSMUSG00000025316.16	Banp	0.307397292	3.856690885	0.0004046439	0.040284302
ENSMUSE00000676333.2	chr7	27,853,384	27,855,086	+	ENSMUSG00000078779.4	Zfp59	-0.253777081	-3.855930021	0.0004055628	0.040334362
ENSMUSE00000717693.1	chr6	83,151,886	83,152,579	+	ENSMUSG00000034930.16	Rtkn	-0.277931427	-3.854815450	0.0004069126	0.040399521
ENSMUSE00000442672.5	chr13	58,384,824	58,385,225	-	ENSMUSG00000021550.6	2210016F16Rik	-0.384715297	-3.853716915	0.0004082473	0.040476749
ENSMUSE00000472110.1	chr3	95,880,409	95,880,520	-	ENSMUSG00000038550.10	Ciart	0.646891043	3.852684294	0.0004095057	0.040511274
ENSMUSE00000680865.2	chr15	80,759,540	80,759,630	+	ENSMUSG00000047888.10	Tnrc6b	1.322833268	3.852847372	0.0004093067	0.040511274
ENSMUSE00000457795.2	chr18	68,106,551	68,106,691	+	ENSMUSG00000024544.9	Ldlrad4	0.288340173	3.852496735	0.0004097347	0.040511274
ENSMUSE00000780886.1	chr1	172,489,513	172,489,813	+	ENSMUSG00000037995.15	Igsf9	0.314888568	3.851138968	0.0004113959	0.040622729
ENSMUSE00001325137.1	chr1	12,858,812	12,861,192	+	ENSMUSG00000016918.15	Sulf1	-0.296635764	-3.848771409	0.0004143083	0.040792995
ENSMUSE00001367691.1	chr6	120,997,316	121,001,695	-	ENSMUSG00000051586.17	Mical3	0.251321017	3.847491025	0.0004158917	0.040872356
ENSMUSE00000631278.1	chr4	126,404,205	126,404,413	-	ENSMUSG00000028842.15	Ago3	0.551193661	3.846997762	0.0004165032	0.040883249
ENSMUSE00001459672.1	chr19	3,714,047	3,714,387	+	ENSMUSG00000035372.2	1810055G02Rik	0.601501187	3.844810838	0.0004192251	0.041019732
ENSMUSE00000805747.1	chr2	152,830,541	152,830,652	-	ENSMUSG00000007659.18	Bcl2l1	0.261149237	3.844567530	0.0004195289	0.041021860
ENSMUSE00000746880.1	chr8	121,101,424	121,103,004	-	ENSMUSG00000031816.15	Mthfsd	-0.258056771	-3.844130885	0.0004200748	0.041047633
ENSMUSE00000958119.1	chr9	45,253,837	45,256,441	-	ENSMUSG00000032089.16	Il10ra	-0.724764372	-3.841446638	0.0004234458	0.041231534
ENSMUSE00000993324.1	chr9	45,253,840	45,256,441	-	ENSMUSG00000032089.16	Il10ra	-0.724764372	-3.841446638	0.0004234458	0.041231534
ENSMUSE00001371501.1	chr6	71,602,743	71,604,148	-	ENSMUSG00000053470.13	Kdm3a	0.280879827	3.840911839	0.0004241205	0.041235118
ENSMUSE00001255083.1	chr8	121,989,955	121,990,071	+	ENSMUSG00000025316.16	Banp	0.345145177	3.841031454	0.0004239695	0.041235118
ENSMUSE00000283829.1	chr11	80,094,155	80,096,022	+	ENSMUSG00000017550.14	Atad5	-0.360539997	-3.841038569	0.0004239605	0.041235118
ENSMUSE00000652897.1	chrX	152,216,341	152,216,466	+	ENSMUSG00000041115.16	Iqsec2	0.301574933	3.837418952	0.0004285530	0.041415445
